date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,condition,grade,city,location
735579,436000.0,4,3,2080,9600,1,0,1240,1979,98034,47.7149,-122.235,1880,9525,1,0,2,5,Kirkland,NE
735381,395000.0,3,3,2250,3757,2,0,2250,2006,98059,47.4787,-122.12899999999999,2250,4556,0,0,2,4,Renton,SW
735376,377691.0,5,2,2120,8399,1,0,1320,1942,98133,47.7621,-122.335,2120,8398,1,0,3,4,Seattle,NW
735705,370000.0,5,3,2220,5185,2,0,2220,2003,98118,47.543,-122.29,2340,6316,0,0,2,4,Seattle,NE
735529,515000.0,3,3,1440,4394,1,0,1440,1987,98029,47.5688,-122.01899999999999,1900,5893,0,0,4,5,Issaquah,NE
735502,169000.0,3,1,910,7686,1,0,910,1969,98001,47.3405,-122.288,1020,7686,0,0,2,4,Auburn,SW
735678,475000.0,3,1,1270,4268,1,0,1270,1921,98117,47.6848,-122.39200000000001,1310,4080,0,0,2,4,Seattle,NW
735713,420000.0,3,3,2480,6180,2,0,2480,1999,98031,47.4044,-122.208,2870,6180,0,0,2,6,Kent,SW
735415,1300000.0,6,3,2630,9420,2,0,2510,1900,98103,47.6695,-122.337,1540,4969,1,0,4,6,Seattle,NW
735654,822000.0,3,2,2410,13300,2,0,1840,1985,98006,47.5632,-122.148,2930,10900,1,0,2,6,Bellevue,NE
735583,1500000.0,4,3,2930,25697,1,0,2310,1964,98004,47.6264,-122.226,3810,20681,1,0,3,6,Bellevue,NE
735687,485000.0,3,2,1570,6810,1,0,1180,1988,98074,47.6176,-122.044,1620,6584,1,0,2,5,Sammamish,NE
735452,270000.0,4,1,1900,8505,1,0,1200,1956,98055,47.4406,-122.196,1440,8505,1,0,2,4,Renton,SW
735689,300000.0,6,3,2590,11250,1,0,1390,1978,98055,47.4608,-122.196,2270,8360,1,0,3,5,Renton,SW
735704,878000.0,4,3,3810,7728,2,0,3810,2007,98074,47.5925,-122.05799999999999,3290,7728,0,0,2,6,Sammamish,NE
735691,590000.0,3,3,2290,4203,2,0,2290,2001,98006,47.5441,-122.17200000000001,2290,5089,0,0,2,6,Bellevue,NE
735556,611900.0,1,2,1220,2100,2,0,1220,1946,98033,47.6703,-122.204,3150,6000,0,1,3,5,Kirkland,NE
735676,240000.0,3,2,1100,7373,1,0,1100,1968,98092,47.3124,-122.18299999999999,1430,8415,0,0,3,4,Auburn,SW
735705,395000.0,4,3,2810,10951,2,0,2810,2003,98092,47.3249,-122.18700000000001,1680,6625,0,0,2,5,Auburn,SW
735430,169000.0,3,1,890,7110,1,0,890,1957,98178,47.4971,-122.26100000000001,1100,8375,0,0,2,3,Seattle,SW
735681,200500.0,3,2,1280,14972,1,0,1280,1963,98031,47.4129,-122.209,1800,9698,0,0,2,4,Kent,SW
735698,308000.0,3,3,2320,7140,2,0,2320,1990,98003,47.275,-122.295,2360,7955,0,0,2,5,Federal Way,SW
735424,290256.0,3,2,1720,7885,2,0,1720,1983,98023,47.3136,-122.344,2340,7885,0,0,2,5,Federal Way,SW
735715,279950.0,3,2,1530,8800,1,0,1040,1967,98058,47.4483,-122.15799999999999,1530,8690,1,0,3,4,Renton,SW
735452,195000.0,3,2,1580,7875,1,0,1580,1979,98022,47.1958,-122.00299999999999,1560,8314,0,0,2,4,Enumclaw,SE
735471,630000.0,3,1,1360,13000,1,0,1360,1945,98010,47.3359,-122.03299999999999,1890,19650,0,0,4,3,Black Diamond,SE
735694,1160000.0,4,3,2680,15438,2,0,2680,1902,98039,47.6109,-122.226,4480,14406,0,1,2,5,Medina,NE
735415,478000.0,3,2,1640,3896,2,0,1640,1994,98029,47.5689,-122.006,1780,3999,0,0,2,5,Issaquah,NE
735459,835000.0,3,2,2520,6690,2,0,1700,1944,98126,47.5705,-122.381,1990,5792,1,1,4,5,Seattle,NW
735705,639000.0,3,2,1400,2421,2,0,1400,2005,98034,47.695,-122.169,1500,2743,0,0,2,6,Kirkland,NE
735519,623000.0,4,3,2300,12633,2,0,2300,1984,98074,47.6218,-122.03200000000001,2240,9246,0,0,2,6,Sammamish,NE
735584,220000.0,3,2,1900,7680,1,0,1260,1959,98178,47.5081,-122.266,2000,7740,1,0,2,4,Seattle,SW
735682,526000.0,3,2,2000,18099,1,0,1250,1978,98006,47.5443,-122.18,2060,12000,1,0,3,5,Bellevue,NE
735621,243500.0,2,1,900,5016,1,0,900,1948,98118,47.542,-122.28200000000001,1420,5184,0,0,2,3,Seattle,NE
735365,750000.0,4,3,2980,4930,2,0,2890,2000,98006,47.5445,-122.12,2980,6099,1,0,2,6,Bellevue,NE
735675,329000.0,4,2,1850,9126,1,0,1850,1963,98059,47.5009,-122.164,1730,9110,0,0,4,4,Renton,SW
735502,525000.0,4,1,1570,4000,1,0,1570,1920,98102,47.6275,-122.321,1610,4000,0,0,2,4,Seattle,NW
735674,190000.0,2,1,670,3101,1,0,670,1948,98118,47.5546,-122.274,1660,4100,0,0,3,3,Seattle,NE
735410,772650.0,4,3,2660,10800,1,0,2660,1955,98005,47.5894,-122.17200000000001,2640,10800,0,1,2,4,Bellevue,NE
735424,355000.0,3,3,2110,4038,2,0,2110,1989,98042,47.3875,-122.15299999999999,2110,3727,0,0,3,5,Kent,SW
735689,650000.0,3,2,1970,54450,1,0,1570,1980,98075,47.5936,-122.012,2460,36677,1,0,2,5,Sammamish,NE
735668,678500.0,3,3,1210,3600,1,0,1210,1910,98103,47.6798,-122.354,1630,3910,0,0,4,4,Seattle,NW
735410,669950.0,4,3,2670,11877,2,0,2670,1996,98074,47.6327,-122.036,2430,11333,0,0,2,6,Sammamish,NE
735668,850000.0,3,2,3000,18450,1,0,3000,1983,98077,47.7274,-122.06200000000001,2980,12304,0,0,2,7,Woodinville,NE
735472,572000.0,3,3,2200,3885,2,0,2200,2002,98074,47.6171,-122.02799999999999,2710,6000,0,0,2,5,Sammamish,NE
735446,492450.0,3,2,1540,13002,1,0,1200,1984,98074,47.6231,-122.044,1620,10098,0,0,1,5,Sammamish,NE
735536,813000.0,3,2,2080,11866,1,0,2080,1960,98005,47.5872,-122.17299999999999,2240,10696,0,0,2,5,Bellevue,NE
735473,710000.0,3,2,1780,9732,1,0,1780,1967,98040,47.5796,-122.229,1900,10200,0,0,2,5,Mercer Island,NE
735569,792500.0,3,2,1960,2400,2,0,1330,1911,98119,47.6423,-122.37,2090,4000,1,0,2,5,Seattle,NW
735670,285900.0,5,2,1690,7725,1,0,1690,1961,98032,47.3859,-122.288,1690,7739,0,0,3,4,Kent,SW
735729,389000.0,3,2,2080,12972,1,0,1250,1981,98070,47.3733,-122.432,1530,10089,1,0,3,4,Vashon,SW
735572,675000.0,3,2,2070,2833,2,0,1490,1966,98136,47.5543,-122.398,1940,3794,1,0,2,5,Seattle,NW
735528,352000.0,2,1,760,33801,1,0,760,1931,98059,47.4703,-122.07600000000001,1100,39504,0,0,3,1,Renton,SE
735725,1050000.0,4,3,4020,11588,2,0,4020,2000,98059,47.5217,-122.155,3190,8066,0,0,2,8,Renton,NE
735606,768500.0,4,2,3620,10400,1,0,1820,1965,98005,47.6069,-122.167,2410,10400,1,0,3,5,Bellevue,NE
735593,500000.0,4,2,2330,7778,1,0,1230,1961,98125,47.7109,-122.323,1250,8160,1,0,2,4,Seattle,NW
735597,685000.0,3,3,1460,8800,1,0,1460,1956,98040,47.5895,-122.23200000000001,2200,8800,0,0,3,4,Mercer Island,NE
735376,648475.0,4,3,2250,5700,1,0,1200,1951,98109,47.6406,-122.344,1720,3850,1,0,2,5,Seattle,NW
735710,655000.0,6,5,2850,6600,2,0,2850,1994,98033,47.6813,-122.18700000000001,1870,9900,0,0,2,4,Kirkland,NE
735488,895000.0,4,3,2640,4000,2,0,1730,1925,98115,47.6727,-122.29700000000001,1530,3740,1,0,4,5,Seattle,NE
735696,195000.0,3,1,1310,9554,1,0,960,1962,98001,47.2949,-122.285,1310,9845,1,0,2,4,Auburn,SW
735575,368000.0,4,3,2720,7350,2,0,2720,1989,98023,47.3028,-122.35,2570,8336,0,0,2,6,Federal Way,SW
735657,997000.0,4,4,3430,13609,2,0,3430,2001,98059,47.5196,-122.15100000000001,3880,11614,0,0,2,8,Renton,SW
735589,335000.0,3,3,1990,19991,1,0,1340,1977,98072,47.7434,-122.10600000000001,1750,9775,1,0,2,4,Woodinville,NE
735374,250000.0,3,2,1170,7258,1,0,1170,1984,98001,47.3333,-122.266,1410,7750,0,0,2,4,Auburn,SW
735669,278500.0,3,2,1390,8980,1,0,1390,1985,98022,47.2015,-122.005,1770,9085,0,0,3,5,Enumclaw,SE
735626,260000.0,4,2,1540,7300,2,0,1540,1973,98001,47.3317,-122.27600000000001,1580,7650,0,0,2,4,Auburn,SW
735507,162500.0,2,1,760,6141,1,0,760,1920,98118,47.5469,-122.277,900,4120,0,0,1,3,Seattle,NE
735428,239000.0,4,1,1280,8316,1,0,1280,1950,98168,47.4989,-122.302,1310,7830,0,0,2,3,Seattle,SW
735558,600000.0,4,3,2990,5122,2,0,2990,2004,98075,47.5773,-122.055,3140,7875,0,0,2,5,Sammamish,NE
735716,350000.0,4,2,1770,7778,2,0,1770,1998,98031,47.4192,-122.20100000000001,1770,7591,0,0,2,4,Kent,SW
735582,852500.0,5,4,3830,8131,2,0,3830,2005,98075,47.5837,-121.971,3570,7290,0,0,2,7,Sammamish,NE
735435,485000.0,3,3,2870,5490,2,0,2870,2008,98055,47.4471,-122.20700000000001,3040,5442,0,0,2,6,Renton,SW
735513,299000.0,3,1,1520,8320,1,0,1520,1953,98133,47.7699,-122.335,1500,8320,0,0,2,3,Seattle,NW
735710,227450.0,2,1,660,6509,1,0,660,1952,98056,47.4938,-122.171,970,5713,0,0,3,2,Renton,SW
735376,383000.0,3,1,1800,5612,1,0,1200,1942,98126,47.525,-122.37799999999999,1450,5250,1,0,3,4,Seattle,NW
735610,835000.0,2,3,3570,392475,1,0,2370,1998,98024,47.5448,-121.93,3190,217800,1,0,2,6,Fall City,NE
735640,760000.0,5,2,3050,2992,1,0,1920,1931,98112,47.621,-122.302,1200,1209,1,0,3,5,Seattle,NW
735646,532500.0,2,1,820,3000,1,0,820,1924,98103,47.6842,-122.348,1490,3000,0,0,3,4,Seattle,NW
735562,635000.0,3,3,3610,26359,1,0,1950,1998,98053,47.6306,-121.96799999999999,2620,26427,1,0,2,5,Redmond,NE
735470,438500.0,3,2,1490,3072,1,0,770,1912,98144,47.5772,-122.307,1320,3072,1,0,4,4,Seattle,NW
735402,545500.0,3,3,1560,9361,1,0,1360,1936,98108,47.5591,-122.295,1670,6244,1,0,3,4,Seattle,NE
735702,675000.0,3,2,1660,9549,1,0,1660,1956,98033,47.6503,-122.198,2090,9549,0,0,2,4,Kirkland,NE
735402,450000.0,3,2,1180,4080,1,0,760,1928,98117,47.6825,-122.391,1490,4080,1,0,3,3,Seattle,NW
735590,199999.0,3,1,960,10815,1,0,960,1900,98010,47.3091,-122.006,1330,10815,0,0,4,2,Black Diamond,SE
735486,375000.0,3,2,1630,16170,1,0,1630,1988,98034,47.7104,-122.235,1630,9931,0,0,2,4,Kirkland,NE
735718,600000.0,4,2,2260,43847,2,0,2260,1982,98072,47.7713,-122.12899999999999,2470,37304,0,0,2,5,Woodinville,NE
735422,292600.0,3,2,1520,7123,1,0,1520,1959,98056,47.4991,-122.176,1450,8023,0,0,3,4,Renton,SW
735676,1040000.0,5,3,3050,8904,1,0,1650,1956,98040,47.5709,-122.214,2920,8904,1,0,3,5,Mercer Island,NE
735516,610000.0,3,1,1000,4959,1,0,1000,1945,98105,47.6629,-122.277,2240,4959,0,0,2,5,Seattle,NE
735470,397450.0,4,3,2650,9451,2,0,2650,1993,98042,47.3693,-122.12899999999999,2510,8850,0,0,3,5,Kent,SW
735702,382000.0,3,2,1750,15528,1,0,1270,1963,98155,47.7739,-122.274,2170,12000,1,0,2,5,Seattle,NE
735614,370000.0,3,2,1770,7667,1,0,1270,1966,98177,47.7724,-122.36200000000001,2180,8103,1,0,2,5,Seattle,NW
735716,520000.0,3,2,1770,7667,1,0,1270,1966,98177,47.7724,-122.36200000000001,2180,8103,1,0,2,5,Seattle,NW
735415,260000.0,2,1,770,7906,1,0,770,1948,98155,47.76600000000001,-122.32,990,7906,0,0,3,3,Seattle,NW
735557,890000.0,4,3,3370,7200,2,0,3370,2014,98177,47.7698,-122.384,1880,7200,0,0,2,5,Seattle,NW
735471,344000.0,5,2,2130,8412,1,0,1440,1946,98155,47.7403,-122.318,2310,7474,1,1,2,4,Seattle,NW
735409,205000.0,3,1,1050,8498,1,0,1050,1958,98031,47.4038,-122.20299999999999,1340,8498,0,0,2,4,Kent,SW
735725,379000.0,5,3,2803,8550,1,0,2803,1963,98003,47.3032,-122.306,1810,8550,0,1,2,5,Federal Way,SW
735467,424240.0,3,2,2080,12094,2,0,2080,1982,98052,47.7035,-122.164,2230,12204,0,0,3,5,Redmond,NE
735561,589950.0,3,2,2080,12094,2,0,2080,1982,98052,47.7035,-122.164,2230,12204,0,0,3,5,Redmond,NE
735365,582000.0,4,2,2120,4650,1,0,1190,1951,98117,47.6964,-122.4,2070,6487,1,0,2,4,Seattle,NW
735669,349000.0,3,3,2550,7709,2,0,2550,1989,98023,47.3081,-122.391,2410,9250,0,0,2,6,Federal Way,SW
735696,658000.0,3,1,1290,12005,1,0,1290,1966,98033,47.6835,-122.199,1930,8000,0,0,3,4,Kirkland,NE
735535,294000.0,5,3,1790,5000,1,0,1060,1915,98106,47.5655,-122.363,1400,5000,1,0,3,4,Seattle,NW
735410,690000.0,5,4,2720,7598,2,0,1860,1993,98115,47.6931,-122.28299999999999,2430,7728,1,0,2,5,Seattle,NE
735711,600000.0,3,1,1040,5000,1,0,1040,1912,98107,47.6754,-122.359,1440,4400,0,0,2,4,Seattle,NW
735614,199990.0,3,1,840,5200,1,0,840,1969,98042,47.3685,-122.07700000000001,870,5200,0,1,2,3,Kent,SE
735576,220000.0,3,2,1650,8850,1,0,1650,1959,98188,47.4331,-122.291,1400,8800,0,0,2,4,Seattle,SW
735624,440000.0,4,2,2080,15750,1,0,1460,1976,98034,47.7225,-122.2,1960,10500,1,0,2,5,Kirkland,NE
735480,439990.0,4,3,1540,1994,2,0,1540,2014,98029,47.5526,-121.999,1540,1689,0,0,2,5,Issaquah,NE
735668,815000.0,4,3,3880,7208,2,0,3880,2006,98075,47.5841,-121.971,3280,7221,0,0,2,7,Sammamish,NE
735709,535000.0,4,2,1860,3766,2,0,1860,1995,98029,47.5699,-122.006,1860,4169,0,0,2,5,Issaquah,NE
735563,215000.0,3,2,1280,10016,1,0,1280,1975,98003,47.2823,-122.333,1670,9764,0,0,3,4,Federal Way,SW
735652,605000.0,3,3,3200,35012,1,0,2100,1965,98027,47.4651,-121.993,2690,35100,1,0,2,5,Issaquah,SE
735383,349900.0,3,3,2200,7278,2,0,2200,1990,98058,47.4624,-122.132,2190,8580,0,0,2,5,Renton,SW
735647,495000.0,3,1,1570,5510,1,0,1070,1940,98115,47.6942,-122.319,1770,6380,1,0,3,4,Seattle,NW
735520,515100.0,3,3,2074,4900,2,0,2074,1997,98034,47.7327,-122.23299999999999,1840,7382,0,0,2,5,Kirkland,NE
735408,620000.0,4,3,2450,55387,2,0,2450,1994,98053,47.6323,-121.985,2730,38827,0,0,2,6,Redmond,NE
735620,657500.0,4,2,2520,10370,2,0,2520,1980,98074,47.6377,-122.04899999999999,2848,12682,0,0,2,6,Sammamish,NE
735617,250000.0,5,2,2190,8250,1,0,1190,1963,98055,47.4887,-122.223,2570,8250,1,0,2,4,Renton,SW
735709,385000.0,5,2,2190,8250,1,0,1190,1963,98055,47.4887,-122.223,2570,8250,1,0,2,4,Renton,SW
735375,307000.0,3,2,2320,7500,1,0,2320,1976,98019,47.7413,-121.979,1480,10000,0,0,2,4,Duvall,NE
735731,288000.0,3,3,1370,9253,1,0,1090,1994,98042,47.3717,-122.073,1470,9253,1,0,2,4,Kent,SE
735534,226450.0,3,2,1730,7200,1,0,1730,1944,98032,47.3774,-122.236,860,7200,0,0,3,3,Kent,SW
735667,390000.0,3,3,1640,6991,1,0,1110,1967,98125,47.7255,-122.32700000000001,1860,7342,1,0,2,4,Seattle,NW
735506,350000.0,3,1,1300,10236,1,0,1300,1971,98045,47.5028,-121.77,1380,11325,0,0,3,3,North Bend,SE
735568,368000.0,3,2,1560,7884,1,0,1060,1969,98125,47.7312,-122.29799999999999,1820,9000,1,0,2,4,Seattle,NE
735463,469000.0,2,1,1120,4284,1,0,730,1921,98105,47.6688,-122.324,2050,4160,1,0,2,3,Seattle,NW
735680,865000.0,3,2,2670,150270,2,0,2670,1985,98072,47.7601,-122.134,3080,81054,0,0,2,6,Woodinville,NE
735611,515000.0,5,3,3810,15916,1,0,3810,1967,98058,47.4521,-122.14,2470,11662,0,0,4,5,Renton,SW
735621,410000.0,3,2,1440,8560,1,0,1440,1979,98034,47.7296,-122.23200000000001,1460,7560,0,0,3,4,Kirkland,NE
735453,210000.0,4,1,1200,43560,1,0,1200,1968,98042,47.3375,-122.12299999999999,1400,54450,0,0,2,2,Kent,SW
735682,460000.0,3,2,1520,7700,1,0,820,1969,98034,47.7226,-122.219,1420,7674,1,0,2,4,Kirkland,NE
735495,241500.0,4,3,2500,9654,1,0,1830,1979,98023,47.3137,-122.34299999999999,2500,8839,1,0,2,5,Federal Way,SW
735407,322200.0,4,2,2010,19000,2,0,2010,1975,98042,47.3734,-122.119,1950,19626,0,0,3,5,Kent,SW
735463,279000.0,4,1,1210,6000,1,0,1210,1943,98178,47.5026,-122.234,1470,6000,0,0,2,4,Seattle,SW
735484,303000.0,2,1,1100,27007,1,0,1100,1943,98070,47.4471,-122.473,1746,91476,0,0,3,3,Vashon,SW
735526,420000.0,3,2,1050,6615,1,0,800,1950,98199,47.6578,-122.39,1530,5250,1,0,3,3,Seattle,NW
735458,249000.0,3,2,2120,18335,1,0,1380,1961,98188,47.451,-122.273,2050,18333,1,0,2,4,Seattle,SW
735428,294950.0,3,1,1240,8840,1,0,1240,1952,98125,47.7277,-122.30799999999999,1250,8840,0,0,2,3,Seattle,NW
735365,1320000.0,4,4,3460,3997,2,0,2560,2004,98103,47.6718,-122.329,1860,4000,1,0,2,7,Seattle,NW
735491,335000.0,3,2,1270,4800,1,0,1270,1953,98117,47.69300000000001,-122.361,1490,4800,0,0,2,4,Seattle,NW
735389,1160000.0,4,2,2980,8051,1,0,2020,1935,98199,47.6426,-122.40899999999999,2760,5499,1,0,3,7,Seattle,NW
735668,520000.0,2,1,1250,3708,1,0,1250,1926,98117,47.685,-122.363,1430,3708,0,0,2,4,Seattle,NW
735492,560000.0,4,2,1740,8800,1,0,1740,1965,98007,47.6232,-122.14200000000001,2180,8436,0,0,3,5,Bellevue,NE
735518,243400.0,4,2,1730,7464,2,0,1730,1959,98032,47.3782,-122.304,1370,7860,0,0,3,4,Kent,SW
735382,405000.0,3,2,1240,14404,1,0,1240,1988,98053,47.6614,-122.06,1350,9990,0,0,2,4,Redmond,NE
735508,495000.0,2,1,1670,14695,1,0,1670,1930,98033,47.7001,-122.2,1800,11355,0,0,4,4,Kirkland,NE
735690,350000.0,4,3,2140,7095,2,0,2140,1992,98038,47.3528,-122.057,1600,7182,0,0,2,5,Maple Valley,SE
735578,368500.0,5,3,2530,7601,1,0,1520,1992,98188,47.4683,-122.26299999999999,2400,7776,1,0,2,4,Seattle,SW
735603,99000.0,2,1,960,8236,1,0,960,1948,98058,47.4698,-122.166,1260,8236,0,0,1,3,Renton,SW
735387,1070000.0,4,4,4130,12320,2,0,4130,2001,98059,47.5194,-122.15100000000001,3690,11227,0,0,2,8,Renton,SW
735471,430000.0,4,2,1710,7724,1,0,1710,1983,98155,47.7721,-122.29299999999999,1940,7724,0,0,2,5,Seattle,NE
735368,412500.0,3,2,1490,8475,1,0,1490,1963,98052,47.6571,-122.133,1490,8540,0,0,3,4,Redmond,NE
735580,1120000.0,4,3,4750,62365,2,0,4750,1988,98052,47.7149,-122.09899999999999,3300,31866,0,0,2,8,Redmond,NE
735473,915000.0,4,3,3400,35062,2,0,3400,1988,98052,47.7168,-122.113,2880,9705,0,0,3,8,Redmond,NE
735376,535000.0,3,3,2210,7620,2,0,2210,1994,98052,47.6938,-122.13,1920,7440,0,0,2,5,Redmond,NE
735541,390000.0,3,2,1650,8676,1,0,1130,1979,98133,47.7471,-122.352,1400,8499,1,0,3,5,Seattle,NW
735484,499000.0,3,2,1260,3135,1,0,780,1944,98107,47.6693,-122.37100000000001,1540,3025,1,0,3,4,Seattle,NW
735444,375000.0,3,1,1960,7955,1,0,1260,1963,98177,47.7641,-122.36399999999999,1850,8219,1,0,3,4,Seattle,NW
735534,349000.0,4,3,1800,7620,2,0,1800,1995,98055,47.4346,-122.20100000000001,1800,6879,0,0,2,5,Renton,SW
735537,635000.0,3,2,1940,7482,1,0,1240,1964,98004,47.6004,-122.195,2340,9310,1,0,3,4,Bellevue,NE
735582,682000.0,4,3,2820,8009,2,0,2820,2001,98075,47.6,-121.977,2820,7398,0,0,2,6,Sammamish,NE
735632,321027.0,4,2,2820,16770,1,0,1920,1966,98023,47.3186,-122.36399999999999,2320,13850,1,0,3,5,Federal Way,SW
735562,150000.0,2,1,720,4120,1,0,720,1915,98002,47.303000000000004,-122.21700000000001,940,6180,0,0,4,2,Auburn,SW
735580,410000.0,3,2,1640,17583,1,0,1110,1969,98034,47.726000000000006,-122.20299999999999,1420,11680,1,0,2,4,Kirkland,NE
735376,449950.0,3,2,1560,4080,2,0,1560,1923,98115,47.6892,-122.319,1900,4080,0,1,2,4,Seattle,NW
735519,194990.0,6,3,1560,7144,1,0,1060,1913,98118,47.5335,-122.272,1300,6232,1,0,2,3,Seattle,NE
735600,475000.0,4,2,1910,8775,1,0,1210,1956,98028,47.7396,-122.24700000000001,2210,8778,1,0,2,4,Kenmore,NE
735626,530000.0,5,2,1570,3000,2,0,1570,1908,98105,47.6677,-122.316,1610,3000,0,0,3,4,Seattle,NW
735436,319950.0,4,3,2038,7643,2,0,2038,2011,98092,47.3296,-122.18,2634,6824,0,0,2,5,Auburn,SW
735684,210000.0,3,2,1720,9435,1,0,1220,1978,98023,47.2979,-122.37700000000001,1690,7215,1,0,3,4,Federal Way,SW
735593,485000.0,3,3,1670,3330,1,0,1670,1925,98107,47.6551,-122.36,1370,5000,0,0,3,4,Seattle,NW
735626,774000.0,4,3,2830,10240,2,0,2830,1998,98075,47.5903,-121.986,3490,10240,0,0,3,6,Sammamish,NE
735521,478000.0,4,2,1690,8208,1,0,1210,1958,98008,47.6052,-122.126,1620,8496,1,0,3,4,Bellevue,NE
735529,385000.0,4,3,1620,5280,2,0,1620,1924,98146,47.5132,-122.384,1590,5280,0,0,3,4,Seattle,SW
735705,595000.0,4,3,2360,43017,2,0,2360,1989,98077,47.773999999999994,-122.07700000000001,2750,40334,0,0,2,6,Woodinville,NE
735675,285000.0,3,2,1480,7117,1,0,1170,1960,98028,47.7766,-122.24799999999999,2230,14775,1,0,2,4,Kenmore,NE
735367,723000.0,4,3,2700,4004,2,0,2700,2004,98029,47.5521,-121.995,2260,4459,0,0,2,6,Issaquah,NE
735457,279000.0,3,2,1780,16000,1,0,1240,1960,98198,47.419,-122.322,1860,9775,1,0,1,4,Seattle,SW
735663,195000.0,3,2,1430,7560,1,0,1430,1958,98058,47.4518,-122.179,1150,7560,0,0,4,3,Renton,SW
735521,625000.0,2,1,2160,2192,1,0,1170,1925,98119,47.6364,-122.37100000000001,1150,2152,1,0,4,5,Seattle,NW
735716,270000.0,3,2,1800,9314,2,0,1800,1979,98011,47.7762,-122.198,2100,9658,0,0,2,5,Bothell,NE
735513,559000.0,2,2,1930,5520,1,0,1930,2006,98053,47.7191,-122.022,1640,4533,0,0,2,5,Redmond,NE
735631,474000.0,4,2,1960,14834,1,0,1330,1976,98072,47.7434,-122.095,1540,15000,1,0,3,5,Woodinville,NE
735551,303500.0,4,3,1920,7345,2,0,1920,1992,98038,47.3526,-122.055,1860,7364,0,0,2,5,Maple Valley,SE
735593,350000.0,3,2,1470,8645,1,0,1470,1949,98155,47.7524,-122.323,1470,7680,0,0,2,3,Seattle,NW
735451,367500.0,5,3,2980,10064,1,0,1680,1940,98155,47.7372,-122.316,1590,7800,1,0,2,4,Seattle,NW
735654,595000.0,5,3,2980,10064,1,0,1680,1940,98155,47.7372,-122.316,1590,7800,1,0,2,4,Seattle,NW
735512,589000.0,3,2,2360,118483,1,0,2360,1981,98024,47.5595,-121.867,2660,91476,0,0,2,5,Fall City,NE
735663,585000.0,3,2,1790,87213,1,0,1790,1974,98077,47.732,-122.07700000000001,3270,39586,0,0,3,4,Woodinville,NE
735508,482975.0,3,2,2130,8801,1,0,1370,1976,98155,47.7462,-122.29,2820,8801,1,0,2,5,Seattle,NE
735556,365500.0,4,3,2030,4499,2,0,2030,2003,98058,47.4511,-122.119,2030,4539,0,0,2,5,Renton,SW
735425,570000.0,4,2,1790,7800,1,0,1790,1972,98008,47.6266,-122.103,2150,7838,0,0,4,5,Bellevue,NE
735631,335000.0,3,3,2260,8040,2,0,2260,1990,98092,47.3203,-122.184,2390,8040,0,0,2,5,Auburn,SW
735696,767500.0,4,2,2350,4815,1,0,1450,1914,98103,47.6681,-122.338,1640,4013,1,0,3,4,Seattle,NW
735372,386591.0,3,3,1690,1613,2,0,1150,2014,98029,47.5518,-121.99799999999999,1690,1662,1,0,2,5,Issaquah,NE
735436,279000.0,3,1,1320,5750,1,0,1320,1913,98108,47.5288,-122.325,1010,5700,0,0,2,4,Seattle,NW
735697,620000.0,4,3,2690,32780,2,0,2690,1998,98014,47.6612,-121.955,2840,36555,0,0,2,6,Carnation,NE
735359,407000.0,4,2,2810,23400,1,0,1710,1958,98198,47.395,-122.311,1860,14900,1,0,2,4,Seattle,SW
735472,364250.0,3,3,2280,213879,2,0,2280,1994,98038,47.4213,-122.03299999999999,2380,178160,0,0,2,5,Maple Valley,SE
735380,399000.0,4,3,2870,9292,2,0,2540,1979,98058,47.4522,-122.12299999999999,2590,7533,1,0,2,5,Renton,SW
735367,766950.0,3,3,3030,30007,1,0,3030,1992,98077,47.743,-122.036,3360,34983,0,0,3,7,Woodinville,NE
735494,710000.0,4,3,2940,4232,2,0,2940,2004,98029,47.5529,-121.99,2410,4000,0,0,2,6,Issaquah,NE
735653,320000.0,3,1,1190,4120,1,0,1190,1929,98118,47.5513,-122.272,1360,4635,0,0,2,3,Seattle,NE
735529,300000.0,3,3,1800,3253,2,0,1800,2001,98108,47.5401,-122.292,1800,3081,0,0,2,4,Seattle,NE
735424,263000.0,3,2,1580,9187,1,0,1180,1993,98038,47.3538,-122.04700000000001,1620,6397,1,0,2,5,Maple Valley,SE
735516,445000.0,3,3,1730,4408,2,0,1730,1996,98029,47.5683,-122.005,1730,4408,0,0,2,5,Issaquah,NE
735694,554000.0,3,2,1910,9001,1,0,1910,1957,98008,47.6037,-122.119,2040,8700,0,0,3,4,Bellevue,NE
735438,335000.0,2,2,1000,5100,1,0,940,1906,98117,47.6787,-122.391,1900,5100,1,0,2,3,Seattle,NW
735596,307000.0,4,3,2520,6964,1,0,1260,1987,98031,47.4038,-122.175,1930,6949,1,0,3,4,Kent,SW
735659,404000.0,3,1,1420,8160,1,0,970,1947,98125,47.7164,-122.306,1340,8160,1,0,2,4,Seattle,NW
735445,775000.0,4,4,3080,5250,2,0,3080,2003,98075,47.5992,-121.97200000000001,2980,5509,0,0,2,6,Sammamish,NE
735374,220000.0,3,1,1060,9126,1,0,1060,1956,98022,47.201,-121.999,1300,9126,0,0,4,4,Enumclaw,SE
735479,518000.0,4,3,2160,9750,2,0,2160,1983,98028,47.7438,-122.24600000000001,2840,10535,0,0,2,5,Kenmore,NE
